S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.19,25.13,24.63,25.31,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
25.13,25.06,24.63,25.19,6,6,31,21,0.08,0.04,0.05,0.08,345,0.0,0,0,0
25.0,25.06,24.56,25.31,6,6,32,21,0.08,0.05,0.06,0.05,360,0.0,0,0,0
25.06,25.06,24.56,25.13,1,1,10,5,0.09,0.05,0.05,0.1,345,0.0,0,0,0
25.75,25.88,25.5,26.0,0,0,0,0,0.07,0.04,0.06,0.06,770,-2.05,0,0,0
25.19,25.19,24.69,25.31,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
26.0,25.81,25.56,26.31,118,29,54,34,0.09,0.05,0.06,0.07,595,1.64230769231,0,0,1
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
25.75,26.81,25.5,26.25,10,10,54,39,0.07,0.05,0.06,0.06,450,-1.44230769231,0,0,0
25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.07,0.1,355,0.0,0,0,0
25.56,25.56,25.13,25.69,0,0,0,0,0.07,0.05,0.06,0.07,405,-1.44230769231,0,0,0
25.06,25.0,24.44,25.31,3,3,14,10,0.08,0.05,0.06,0.05,355,0.05,0,0,0
26.31,27.94,26.06,26.44,150,239,182,10,1.27,0.36,1.73,0.43,1225,-0.5,1,1,3
25.81,26.06,25.75,25.88,4,5,29,14,0.45,0.09,0.06,0.09,695,3.10384615385,1,1,3
25.06,25.0,24.5,25.31,5,6,29,20,0.08,0.05,0.06,0.06,360,0.0,0,0,0
26.0,27.0,25.44,26.31,161,249,83,62,0.95,1.11,0.44,0.24,585,2.07307692308,1,0,2
25.0,25.06,24.56,25.31,6,6,33,21,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.44,25.44,25.13,25.94,0,0,0,0,0.07,0.05,0.06,0.11,350,-0.0730769230769,0,0,0
25.44,25.25,25.0,25.88,124,38,70,49,0.1,0.28,0.28,0.15,365,0.0884615384615,0,0,1
25.25,25.25,24.69,25.56,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
25.19,25.19,24.94,25.88,13,14,58,41,0.07,0.04,0.05,0.1,355,0.0,0,0,0
26.31,26.63,25.94,26.38,150,236,180,10,1.06,0.61,2.69,0.3,1100,2.33846153846,0,0,3
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.05,360,-0.138461538462,0,0,0
25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.08,390,-1.63846153846,0,0,0
25.88,26.06,25.75,25.88,3,3,20,12,0.6,0.35,0.2,0.1,740,2.65,1,1,3
25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.07,0.11,355,0.0,0,0,0
25.31,25.31,24.81,25.81,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.123076923077,0,0,0
25.25,25.31,24.94,25.44,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.04,0.05,0.09,390,-1.66538461538,0,0,0
25.94,26.06,25.88,25.94,148,234,177,24,0.14,0.13,0.08,0.09,795,1.53846153846,1,1,2
25.44,25.44,25.13,26.0,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.0346153846154,0,0,0
25.25,25.19,24.94,25.88,14,16,65,46,0.08,0.05,0.06,0.06,355,-0.0653846153846,0,0,0
25.06,25.13,24.56,25.44,5,5,27,18,0.07,0.05,0.06,0.06,360,0.0,0,0,0
26.31,28.0,26.13,26.44,142,227,173,10,0.09,0.08,0.06,0.06,1260,1.67307692308,0,0,3
25.06,25.06,24.44,25.31,0,0,5,4,0.08,0.05,0.06,0.06,355,0.0,0,0,0
25.88,26.13,25.63,25.88,0,0,0,0,0.07,0.05,0.06,0.08,825,-1.21923076923,0,0,0
25.44,25.44,25.06,26.0,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0730769230769,0,0,0
25.94,26.19,25.88,25.94,142,226,7,8,0.42,0.31,0.23,0.18,830,-0.292307692308,0,1,2
25.44,25.44,25.31,26.13,2,2,10,7,0.08,0.05,0.06,0.1,350,-0.0461538461538,0,0,0
26.13,25.81,25.69,26.31,119,24,192,14,0.35,0.6,0.51,0.55,645,2.53846153846,1,1,2
26.06,27.06,25.5,26.38,160,247,72,54,0.65,1.32,0.36,0.37,605,1.53461538462,0,0,2
25.19,25.19,24.69,25.25,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0,0
25.75,25.75,25.38,25.94,0,0,0,0,0.07,0.05,0.06,0.07,665,-2.36153846154,0,0,0
25.75,25.63,25.25,26.06,160,251,81,60,1.46,1.59,0.69,0.69,390,0.380769230769,1,1,2
25.5,25.5,25.13,26.0,0,0,0,0,0.08,0.04,0.07,0.09,350,-0.192307692308,0,0,0
25.25,25.31,25.13,25.88,16,20,72,52,0.08,0.06,0.07,0.1,355,0.0,0,0,0
25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0,0
25.44,25.44,25.31,26.13,1,1,7,5,0.08,0.05,0.05,0.1,350,0.0,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.04,0.07,0.06,365,-0.238461538462,0,0,0
25.31,25.31,25.25,26.0,18,21,76,54,0.08,0.05,0.08,0.1,355,0.0,0,0,0
25.13,25.13,24.5,25.44,1,2,11,7,0.07,0.05,0.05,0.06,360,0.0230769230769,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
26.19,25.81,25.69,26.31,117,22,186,10,1.33,0.31,0.46,0.3,730,2.75,1,0,2
25.38,25.44,25.06,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.05,360,0.0,0,0,0
26.31,26.5,25.94,26.38,148,235,178,10,0.42,0.15,0.18,0.11,935,2.81923076923,1,0,3
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0384615384615,0,0,0
26.0,26.25,25.88,26.38,18,22,95,59,0.07,0.05,0.06,0.06,835,-6.13846153846,0,0,0
25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.56,25.13,2,2,11,7,0.08,0.05,0.06,0.09,345,0.0,0,0,0
25.0,25.06,24.63,25.44,8,9,42,29,0.07,0.05,0.05,0.1,355,0.0,0,0,0
25.06,25.06,24.63,25.31,7,7,37,24,0.11,0.09,0.09,0.05,360,0.0423076923077,0,0,0
25.19,25.19,24.56,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0807692307692,0,0,0
25.81,26.81,25.5,26.31,119,26,49,35,0.51,0.12,0.09,0.11,415,-1.92692307692,0,0,1
25.44,25.38,24.94,25.75,0,0,0,0,0.07,0.04,0.07,0.06,365,-0.119230769231,0,0,0
25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.1,400,-1.30769230769,0,0,0
25.44,25.44,25.25,26.06,0,0,5,3,0.07,0.06,0.06,0.1,350,0.0,0,0,0
25.44,25.44,25.38,26.13,10,12,51,37,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.44,25.5,25.06,25.81,0,0,0,0,0.06,0.04,0.06,0.07,390,-0.0730769230769,0,0,0
25.25,25.25,25.06,25.88,17,20,74,53,0.08,0.05,0.06,0.09,355,0.0,0,0,0
26.19,25.81,25.69,26.31,117,23,189,12,0.8,0.23,1.59,0.19,685,2.73076923077,0,1,2
26.0,27.69,25.81,26.19,163,252,267,70,0.08,0.13,0.13,0.07,880,1.24615384615,0,0,3
25.06,25.13,24.69,25.38,8,9,42,29,0.08,0.05,0.07,0.05,355,-0.0692307692308,0,0,0
25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.06,0.06,0.06,360,0.0153846153846,0,0,0
25.56,25.56,25.13,25.88,0,0,0,0,0.07,0.05,0.06,0.06,390,-1.66538461538,0,0,0
25.06,25.0,24.44,25.38,4,4,20,14,0.08,0.05,0.06,0.06,355,0.0346153846154,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.07,0.09,355,0.0,0,0,0
25.38,25.38,24.81,25.75,0,0,0,0,0.06,0.05,0.06,0.07,365,0.0,0,0,0
25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.04,0.05,0.09,385,-0.3,0,0,0
25.94,25.94,25.38,26.25,160,249,78,58,0.75,1.12,0.48,0.35,500,2.58076923077,0,0,2
25.06,25.06,24.63,25.5,8,8,40,26,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
26.25,26.69,25.94,26.25,0,0,0,0,0.07,0.05,0.06,0.07,1180,-2.74615384615,0,0,0
25.81,25.88,25.75,26.31,13,16,79,49,0.08,0.11,0.09,0.07,640,-2.03076923077,0,0,0
25.25,25.25,24.75,25.56,0,0,0,0,0.07,0.05,0.06,0.11,355,0.0,0,0,0
25.06,25.06,24.56,25.19,1,1,10,6,0.08,0.05,0.07,0.1,350,0.0,0,0,0
25.63,25.63,25.25,25.94,0,0,0,0,0.06,0.06,0.05,0.06,540,-1.68461538462,0,0,0
25.44,25.44,25.06,25.88,0,0,0,0,0.08,0.06,0.06,0.09,355,0.0,0,0,0
25.31,25.31,24.94,25.44,0,0,0,0,0.07,0.04,0.05,0.08,350,0.0,0,0,0
25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,375,-0.0115384615385,0,0,0
25.44,25.44,25.31,26.25,2,2,10,7,0.07,0.05,0.06,0.09,350,-0.0423076923077,0,0,0
25.63,27.31,25.06,25.94,157,244,76,59,0.88,0.12,0.08,0.11,595,1.41153846154,1,0,2
25.44,25.44,25.13,26.0,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.0923076923077,0,0,0
25.5,25.44,25.13,26.06,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0346153846154,0,0,0
25.25,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.56,25.19,5,5,27,19,0.08,0.05,0.06,0.11,350,0.0,0,0,0
25.19,25.19,24.75,25.31,0,0,0,0,0.07,0.04,0.06,0.08,345,0.0,0,0,0
25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.05,0.06,0.09,345,0.0,0,0,0
25.06,25.06,24.63,25.31,7,7,37,24,0.07,0.06,0.07,0.06,360,0.0307692307692,0,0,0
26.0,27.06,25.5,26.31,15,16,74,53,0.07,0.06,0.06,0.06,630,-0.0846153846154,0,0,0
25.5,25.5,25.06,25.63,0,0,0,0,0.06,0.05,0.06,0.06,380,-0.25,0,0,0
25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.05,0.05,0.06,360,0.0,0,0,0
25.94,27.0,25.56,26.31,14,14,68,49,0.08,0.05,0.06,0.06,640,-0.903846153846,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.05,0.1,355,0.0,0,0,0
25.06,25.0,24.5,25.38,5,5,24,17,0.08,0.05,0.06,0.06,360,0.196153846154,0,0,0
25.25,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.07,360,0.0,0,0,0
25.63,25.63,25.25,25.88,0,0,0,0,0.07,0.05,0.06,0.06,530,-2.01538461538,0,0,0
25.31,25.38,25.0,25.5,0,0,0,0,0.08,0.05,0.06,0.09,355,-0.292307692308,0,0,0
25.44,25.44,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.06,375,-0.261538461538,0,0,0
25.75,25.88,25.44,25.94,0,0,0,0,0.08,0.04,0.06,0.06,735,-2.41538461538,0,0,0
25.06,25.13,24.56,25.19,0,0,5,4,0.08,0.05,0.06,0.09,350,0.0,0,0,0
25.69,28.31,25.13,26.0,156,243,81,63,0.62,0.7,0.24,0.16,640,0.915384615385,0,0,2
25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.04,0.06,0.06,360,0.0,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.11,355,0.0,0,0,0
25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0
25.38,25.44,25.38,26.13,15,20,73,53,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.07,0.04,0.06,0.09,345,0.0,0,0,0
25.31,25.31,24.94,25.38,0,0,0,0,0.07,0.04,0.06,0.09,350,0.0,0,0,0
25.19,25.25,24.75,25.31,0,0,0,0,0.07,0.04,0.06,0.08,345,0.0,0,0,0
25.06,25.06,24.63,25.19,5,5,29,20,0.08,0.05,0.06,0.1,350,0.0,0,0,0
25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.04,0.07,0.07,365,-0.215384615385,0,0,0
25.56,25.56,25.19,25.69,0,0,0,0,0.06,0.05,0.06,0.06,420,-1.51923076923,0,0,0
25.44,25.44,25.19,26.0,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0846153846154,0,0,0
25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0730769230769,0,0,0
25.88,26.81,25.5,26.31,121,26,49,36,0.08,0.07,0.1,0.06,410,-1.03076923077,1,0,1
25.44,25.5,25.06,25.75,0,0,0,0,0.06,0.05,0.06,0.06,385,-0.211538461538,0,0,0
25.56,26.25,25.44,25.69,10,11,36,34,0.2,0.22,0.22,0.09,375,0.242307692308,0,1,3
25.56,25.69,25.0,25.81,155,233,74,56,0.63,0.42,0.15,0.13,555,3.23846153846,1,1,2
26.31,26.63,26.06,26.44,149,235,180,10,1.88,1.05,3.49,0.94,1170,2.75,0,1,3
25.13,25.13,24.56,25.44,5,6,30,20,0.06,0.04,0.06,0.06,360,0.0,0,0,0
25.38,25.38,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
25.44,25.44,25.13,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.00384615384615,0,0,0
25.19,25.19,24.94,25.81,13,14,57,41,0.07,0.04,0.07,0.1,355,0.0,0,0,0
25.06,25.06,24.63,25.38,6,6,32,22,0.08,0.06,0.07,0.1,350,0.0,0,0,0
25.06,25.06,24.63,25.38,8,8,40,27,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.06,25.0,24.56,25.0,5,5,25,18,0.08,0.05,0.06,0.1,350,0.0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.05,0.06,360,0.0,0,0,0
25.63,25.63,25.19,25.81,0,0,0,0,0.07,0.05,0.06,0.06,525,-1.84230769231,0,0,0
25.25,25.25,24.69,25.56,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0,0
25.19,25.25,24.69,25.25,0,0,0,0,0.07,0.04,0.06,0.09,345,0.0,0,0,0
25.25,25.25,24.75,25.63,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.06,25.13,24.5,25.44,5,5,24,16,0.07,0.06,0.06,0.06,360,0.0,0,0,0
25.13,25.13,24.56,25.19,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0,0
25.13,25.19,24.5,25.44,0,0,0,0,0.07,0.05,0.06,0.07,360,0.276923076923,0,0,0
26.0,26.25,25.75,26.0,142,227,5,6,0.56,0.16,0.2,0.09,840,-0.526923076923,1,0,2
25.31,25.31,25.19,25.94,17,20,76,54,0.08,0.04,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.06,0.07,0.05,355,-0.0153846153846,0,0,0
25.38,25.44,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
25.13,25.19,24.56,25.5,0,0,0,0,0.06,0.06,0.07,0.06,360,-0.184615384615,0,0,0
25.13,25.13,24.56,25.19,0,0,0,0,0.08,0.06,0.05,0.08,345,0.0,0,0,0
25.88,25.94,25.31,26.25,161,253,82,60,0.91,0.4,0.25,0.26,500,2.12307692308,1,1,2
25.56,25.56,25.19,25.88,0,0,0,0,0.07,0.05,0.06,0.06,465,-1.05384615385,0,0,0
25.19,25.19,24.56,25.44,0,0,0,0,0.06,0.05,0.06,0.06,355,-0.188461538462,0,0,0
25.94,25.88,25.56,26.06,0,0,0,0,0.07,0.04,0.06,0.06,860,-2.7,0,0,0
25.19,25.13,24.69,25.31,0,0,0,0,0.07,0.04,0.06,0.09,345,0.0,0,0,0
25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0423076923077,0,0,0
25.88,26.0,25.56,26.06,0,0,0,0,0.07,0.04,0.06,0.06,880,-3.50769230769,0,0,0
25.06,25.06,24.69,25.25,6,7,34,22,0.08,0.05,0.06,0.09,350,0.0,0,0,0
25.69,25.75,25.38,25.81,0,0,0,0,0.07,0.05,0.06,0.08,655,-3.04230769231,0,0,0
25.5,25.31,25.13,25.94,123,37,68,49,0.55,0.2,0.17,0.12,370,0.292307692308,0,0,1
25.25,25.25,24.81,25.63,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
25.31,25.31,24.88,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.81,25.69,25.44,26.0,0,0,0,0,0.08,0.06,0.05,0.07,700,-1.63076923077,0,0,0
25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.06,0.07,0.06,365,-0.0423076923077,0,0,0
25.44,25.44,25.13,26.0,0,0,0,0,0.08,0.05,0.06,0.1,355,0.138461538462,0,0,0
25.19,25.25,25.06,25.88,17,20,73,53,0.07,0.05,0.06,0.09,355,0.0,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
25.38,25.38,25.25,26.0,18,21,76,55,0.07,0.05,0.05,0.1,355,0.0,0,0,0
25.94,27.0,25.5,26.38,14,14,66,49,0.11,0.12,0.13,0.06,635,-0.688461538462,0,0,0
25.75,26.06,25.69,25.81,6,8,36,23,0.09,0.05,0.08,0.1,555,3.38846153846,0,0,3
26.13,26.44,26.0,26.38,19,23,99,61,0.07,0.05,0.06,0.07,955,0.161538461538,0,0,0
25.19,25.19,24.88,25.75,13,14,59,42,0.08,0.04,0.06,0.1,355,0.0,0,0,0
26.19,25.81,25.75,26.38,117,22,185,9,0.54,0.39,0.87,0.45,735,-0.5,0,0,2
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.05,0.06,0.09,345,0.0,0,0,0
25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.06,0.11,355,0.0,0,0,0
26.19,26.19,25.81,26.31,149,234,185,11,0.13,0.42,2.95,0.69,825,1.99615384615,0,1,3
25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.06,0.05,0.1,355,0.0,0,0,0
26.13,25.75,25.75,26.25,117,26,190,20,0.67,0.11,0.13,0.09,645,0.930769230769,1,0,2
25.38,25.44,24.81,25.75,156,239,64,50,0.8,0.29,0.1,0.09,445,0.719230769231,0,1,2
25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.13,25.13,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.05,360,0.0,0,0,0
25.13,25.13,24.69,25.63,9,10,45,30,0.08,0.05,0.07,0.06,355,-0.103846153846,0,0,0
25.38,25.38,25.0,25.44,0,0,0,0,0.51,0.04,0.06,0.08,360,-0.265384615385,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0,0
26.19,25.75,25.81,26.44,115,24,180,11,1.04,1.2,2.8,0.07,750,1.20769230769,0,1,2
25.44,25.38,25.06,25.94,0,0,0,0,0.08,0.06,0.07,0.09,355,0.0,0,0,0
25.44,25.44,25.13,26.0,0,0,0,0,0.08,0.05,0.06,0.09,350,-0.0346153846154,0,0,0
25.38,25.44,25.0,25.88,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
25.19,25.25,25.0,25.81,14,15,60,44,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.63,25.25,5,5,29,20,0.08,0.05,0.06,0.1,350,0.0,0,0,0
25.88,26.88,25.5,26.25,14,14,67,49,1.61,0.32,0.49,0.11,530,-3.81153846154,1,0,0
25.81,25.94,25.5,26.06,0,0,0,0,0.07,0.05,0.06,0.07,800,-2.79615384615,0,0,0
26.25,26.19,25.81,26.31,149,235,185,11,0.49,0.4,1.7,0.44,835,1.97307692308,1,1,3
25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.00384615384615,0,0,0
26.06,26.31,25.81,26.25,0,0,0,0,0.07,0.05,0.06,0.06,1030,-4.87307692308,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.0615384615385,0,0,0
25.5,25.5,25.06,25.69,0,0,0,0,0.07,0.05,0.06,0.06,380,-0.161538461538,0,0,0
25.69,25.63,25.25,25.81,0,0,0,0,0.08,0.09,0.06,0.06,535,-2.19230769231,0,0,0
26.19,26.13,25.94,26.31,114,19,180,7,0.09,0.96,0.09,0.47,1025,0.480769230769,1,0,2
25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.05,0.07,0.06,355,-0.0269230769231,0,0,0
25.44,25.44,25.19,26.0,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.142307692308,0,0,0
25.44,25.44,24.94,25.69,0,0,0,0,0.06,0.05,0.06,0.05,370,0.0,0,0,0
25.38,25.44,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.44,25.44,25.13,25.94,0,0,0,0,0.07,0.04,0.07,0.1,350,-0.0230769230769,0,0,0
25.44,25.44,25.25,26.13,0,0,1,0,0.07,0.05,0.07,0.1,350,-0.00769230769231,0,0,0
25.38,25.44,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0269230769231,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.07,0.05,0.07,0.1,350,0.0,0,0,0
25.81,25.75,25.38,26.06,0,0,0,0,0.07,0.05,0.06,0.06,715,-2.0,0,0,0
26.19,25.75,25.75,26.31,116,25,184,15,0.11,0.09,0.14,0.08,710,2.29230769231,1,0,2
25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.06,0.1,655,-2.96538461538,0,0,0
25.06,25.13,24.56,25.19,0,0,5,3,0.07,0.05,0.06,0.1,350,-0.15,0,0,0
25.38,25.38,25.06,25.88,0,0,0,0,0.07,0.06,0.06,0.1,355,0.0,0,0,0
26.25,26.19,25.88,26.31,149,235,185,10,0.09,0.18,0.18,0.07,910,4.04615384615,0,0,3
26.19,26.0,25.75,26.31,151,241,188,12,0.46,0.31,0.53,0.24,760,1.42307692308,1,1,3
25.31,25.38,24.94,25.5,0,0,0,0,0.07,0.05,0.05,0.1,355,0.0,0,0,0
26.19,26.0,25.81,26.31,149,236,186,11,1.73,0.72,3.66,0.75,780,2.86153846154,0,1,3
25.25,25.25,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
25.88,26.06,25.75,26.31,14,18,82,51,0.08,0.04,0.07,0.07,715,-2.74230769231,0,0,0
26.06,26.81,25.5,26.31,118,21,27,20,0.16,0.06,0.07,0.07,510,1.62307692308,1,0,1
25.13,25.13,24.56,25.19,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0,0
25.5,25.5,25.06,25.63,0,0,0,0,0.06,0.05,0.07,0.05,385,-0.0884615384615,0,0,0
25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,375,0.0,0,0,0
25.13,25.13,24.63,25.5,7,7,35,23,0.06,0.05,0.09,0.06,360,-0.00769230769231,0,0,0
25.06,25.06,24.56,25.13,0,0,4,3,0.08,0.05,0.06,0.08,345,0.0,0,0,0
25.19,25.19,24.94,25.81,12,14,56,40,0.08,0.05,0.07,0.1,355,0.0,0,0,0
25.06,25.13,24.5,25.5,5,5,24,15,0.07,0.05,0.05,0.06,360,0.0423076923077,0,0,0
25.44,25.5,25.06,25.63,0,0,0,0,0.07,0.05,0.06,0.06,380,-0.1,0,0,0
25.88,26.06,25.75,25.88,3,4,20,13,1.18,0.45,0.13,0.09,720,2.46153846154,0,1,3
25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.0192307692308,0,0,0
25.88,25.75,25.5,26.06,0,0,0,0,0.07,0.04,0.06,0.07,805,-1.69230769231,0,0,0
25.19,25.13,24.81,25.69,12,13,54,39,0.08,0.05,0.06,0.06,355,-0.0769230769231,0,0,0
25.44,25.44,25.13,26.0,0,0,0,0,0.07,0.05,0.06,0.09,350,0.05,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.08,0.05,0.06,0.09,345,0.0,0,0,0
25.44,25.44,25.19,26.0,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0346153846154,0,0,0
25.19,25.25,24.75,25.25,0,0,0,0,0.07,0.04,0.06,0.08,345,0.0,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.05,365,-0.0730769230769,0,0,0
25.06,25.06,24.63,25.19,5,5,29,20,0.07,0.05,0.06,0.11,350,0.0,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.06,365,-0.0807692307692,0,0,0
25.19,25.19,24.56,25.44,0,0,0,0,0.06,0.05,0.06,0.06,355,-0.173076923077,0,0,0
25.44,25.44,24.94,25.69,0,0,0,0,0.06,0.05,0.07,0.06,370,0.0,0,0,0
25.25,25.25,24.75,25.69,0,0,0,0,0.06,0.05,0.07,0.06,365,0.0,0,0,0
25.38,25.38,25.0,25.5,0,0,0,0,0.07,0.05,0.05,0.08,360,0.0,0,0,0
25.25,25.31,25.13,25.88,16,19,70,50,0.07,0.05,0.07,0.1,355,0.0,0,0,0
25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.05,0.05,0.09,345,0.0,0,0,0
25.13,25.13,24.56,25.19,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
25.06,25.06,24.69,25.69,10,10,45,31,0.08,0.05,0.07,0.1,355,0.0,0,0,0
26.06,27.13,25.94,26.31,164,254,275,71,0.1,0.1,0.71,0.12,910,1.76538461538,0,1,3
25.44,25.44,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.06,385,0.0,0,0,0
25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.08,595,-1.54615384615,0,0,0
25.44,25.5,25.38,26.13,3,3,14,10,0.07,0.05,0.07,0.09,350,-0.0115384615385,0,0,0
25.69,25.5,25.19,26.0,154,235,73,54,0.37,0.5,0.17,0.1,385,0.0884615384615,1,1,2
